train_no,date,station_code,station_name,delay
12314,2026-03-07,NDLS,NEW DELHI,0.0
12314,2026-03-07,CNB,KANPUR CENTRAL,19.0
12314,2026-03-07,DDU,PT DEEN DAYAL UPADHYAY JN,0.0
12314,2026-03-07,GAYA,GAYA JN,69.0
12314,2026-03-07,DHN,DHANBAD JN,72.0
12314,2026-03-07,ASN,ASANSOL JN,92.0
12314,2026-03-07,DGR,DURGAPUR,94.0
12314,2026-03-07,SDAH,SEALDAH,88.0
12314,2026-03-08,NDLS,NEW DELHI,120.0
12314,2026-03-08,CNB,KANPUR CENTRAL,149.0
12314,2026-03-08,DDU,PT DEEN DAYAL UPADHYAY JN,147.0
12314,2026-03-08,GAYA,GAYA JN,183.0
12314,2026-03-08,DHN,DHANBAD JN,197.0
12314,2026-03-08,ASN,ASANSOL JN,212.0
12314,2026-03-08,DGR,DURGAPUR,214.0
12314,2026-03-08,SDAH,SEALDAH,194.0
12314,2026-03-09,NDLS,NEW DELHI,3.0
12314,2026-03-09,CNB,KANPUR CENTRAL,19.0
12314,2026-03-09,DDU,PT DEEN DAYAL UPADHYAY JN,0.0
12314,2026-03-09,GAYA,GAYA JN,8.0
12314,2026-03-09,DHN,DHANBAD JN,0.0
12314,2026-03-09,ASN,ASANSOL JN,19.0
12314,2026-03-09,DGR,DURGAPUR,26.0
12314,2026-03-09,SDAH,SEALDAH,-1.0
12314,2026-03-10,NDLS,NEW DELHI,93.0
12314,2026-03-10,CNB,KANPUR CENTRAL,110.0
12314,2026-03-10,DDU,PT DEEN DAYAL UPADHYAY JN,84.0
12314,2026-03-10,GAYA,GAYA JN,91.0
12314,2026-03-10,DHN,DHANBAD JN,77.0
12314,2026-03-10,ASN,ASANSOL JN,97.0
12314,2026-03-10,DGR,DURGAPUR,100.0
12314,2026-03-10,SDAH,SEALDAH,91.0
12314,2026-03-11,NDLS,NEW DELHI,0.0
12314,2026-03-11,CNB,KANPUR CENTRAL,5.0
12314,2026-03-11,DDU,PT DEEN DAYAL UPADHYAY JN,1.0
12314,2026-03-11,GAYA,GAYA JN,51.0
12314,2026-03-11,DHN,DHANBAD JN,46.0
12314,2026-03-11,ASN,ASANSOL JN,60.0
12314,2026-03-11,DGR,DURGAPUR,61.0
12314,2026-03-11,SDAH,SEALDAH,32.0
12314,2026-03-12,NDLS,NEW DELHI,0.0
12314,2026-03-12,CNB,KANPUR CENTRAL,13.0
12314,2026-03-12,DDU,PT DEEN DAYAL UPADHYAY JN,1.0
12314,2026-03-12,GAYA,GAYA JN,22.0
12314,2026-03-12,DHN,DHANBAD JN,22.0
12314,2026-03-12,ASN,ASANSOL JN,33.0
12314,2026-03-12,DGR,DURGAPUR,36.0
12314,2026-03-12,SDAH,SEALDAH,3.0
12314,2026-03-13,NDLS,NEW DELHI,1.0
12314,2026-03-13,CNB,KANPUR CENTRAL,14.0
12314,2026-03-13,DDU,PT DEEN DAYAL UPADHYAY JN,1.0
12314,2026-03-13,GAYA,GAYA JN,17.0
12314,2026-03-13,DHN,DHANBAD JN,10.0
12314,2026-03-13,ASN,ASANSOL JN,24.0
12314,2026-03-13,DGR,DURGAPUR,28.0
12314,2026-03-13,SDAH,SEALDAH,-3.0
12314,2026-03-14,NDLS,NEW DELHI,0.0
12314,2026-03-14,CNB,KANPUR CENTRAL,12.0
12314,2026-03-14,DDU,PT DEEN DAYAL UPADHYAY JN,0.0
12314,2026-03-14,GAYA,GAYA JN,14.0
12314,2026-03-14,DHN,DHANBAD JN,0.0
12314,2026-03-14,ASN,ASANSOL JN,16.0
12314,2026-03-14,DGR,DURGAPUR,20.0
12314,2026-03-14,SDAH,SEALDAH,7.0
12314,2026-03-15,NDLS,NEW DELHI,0.0
12314,2026-03-15,CNB,KANPUR CENTRAL,2.0
12314,2026-03-15,DDU,PT DEEN DAYAL UPADHYAY JN,0.0
12314,2026-03-15,GAYA,GAYA JN,16.0
12314,2026-03-15,DHN,DHANBAD JN,2.0
12314,2026-03-15,ASN,ASANSOL JN,17.0
12314,2026-03-15,DGR,DURGAPUR,19.0
12314,2026-03-15,SDAH,SEALDAH,-6.0
12314,2026-03-16,NDLS,NEW DELHI,0.0
12314,2026-03-16,CNB,KANPUR CENTRAL,21.0
12314,2026-03-16,DDU,PT DEEN DAYAL UPADHYAY JN,8.0
12314,2026-03-16,GAYA,GAYA JN,34.0
12314,2026-03-16,DHN,DHANBAD JN,27.0
12314,2026-03-16,ASN,ASANSOL JN,43.0
12314,2026-03-16,DGR,DURGAPUR,47.0
12314,2026-03-16,SDAH,SEALDAH,18.0
12314,2026-03-17,NDLS,NEW DELHI,0.0
12314,2026-03-17,CNB,KANPUR CENTRAL,24.0
12314,2026-03-17,DDU,PT DEEN DAYAL UPADHYAY JN,9.0
12314,2026-03-17,GAYA,GAYA JN,18.0
12314,2026-03-17,DHN,DHANBAD JN,9.0
12314,2026-03-17,ASN,ASANSOL JN,23.0
12314,2026-03-17,DGR,DURGAPUR,28.0
12314,2026-03-17,SDAH,SEALDAH,5.0
12314,2026-03-18,NDLS,NEW DELHI,0.0
12314,2026-03-18,CNB,KANPUR CENTRAL,13.0
12314,2026-03-18,DDU,PT DEEN DAYAL UPADHYAY JN,0.0
12314,2026-03-18,GAYA,GAYA JN,10.0
12314,2026-03-18,DHN,DHANBAD JN,1.0
12314,2026-03-18,ASN,ASANSOL JN,18.0
12314,2026-03-18,DGR,DURGAPUR,21.0
12314,2026-03-18,SDAH,SEALDAH,-3.0
12314,2026-03-19,NDLS,NEW DELHI,0.0
12314,2026-03-19,CNB,KANPUR CENTRAL,16.0
12314,2026-03-19,DDU,PT DEEN DAYAL UPADHYAY JN,0.0
12314,2026-03-19,GAYA,GAYA JN,21.0
12314,2026-03-19,DHN,DHANBAD JN,66.0
12314,2026-03-19,ASN,ASANSOL JN,81.0
12314,2026-03-19,DGR,DURGAPUR,84.0
12314,2026-03-19,SDAH,SEALDAH,59.0
12314,2026-03-20,NDLS,NEW DELHI,0.0
12314,2026-03-20,CNB,KANPUR CENTRAL,23.0
12314,2026-03-20,DDU,PT DEEN DAYAL UPADHYAY JN,19.0
12314,2026-03-20,GAYA,GAYA JN,29.0
12314,2026-03-20,DHN,DHANBAD JN,10.0
12314,2026-03-20,ASN,ASANSOL JN,32.0
12314,2026-03-20,DGR,DURGAPUR,35.0
12314,2026-03-20,SDAH,SEALDAH,18.0
12314,2026-03-21,NDLS,NEW DELHI,77.0
12314,2026-03-21,CNB,KANPUR CENTRAL,122.0
12314,2026-03-21,DDU,PT DEEN DAYAL UPADHYAY JN,103.0
12314,2026-03-21,GAYA,GAYA JN,117.0
12314,2026-03-21,DHN,DHANBAD JN,106.0
12314,2026-03-21,ASN,ASANSOL JN,125.0
12314,2026-03-21,DGR,DURGAPUR,127.0
12314,2026-03-21,SDAH,SEALDAH,92.0
12314,2026-03-22,NDLS,NEW DELHI,0.0
12314,2026-03-22,CNB,KANPUR CENTRAL,7.0
12314,2026-03-22,DDU,PT DEEN DAYAL UPADHYAY JN,1.0
12314,2026-03-22,GAYA,GAYA JN,0.0
12314,2026-03-22,DHN,DHANBAD JN,0.0
12314,2026-03-22,ASN,ASANSOL JN,7.0
12314,2026-03-22,DGR,DURGAPUR,18.0
12314,2026-03-22,SDAH,SEALDAH,7.0
12314,2026-03-23,NDLS,NEW DELHI,0.0
12314,2026-03-23,CNB,KANPUR CENTRAL,19.0
12314,2026-03-23,DDU,PT DEEN DAYAL UPADHYAY JN,2.0
12314,2026-03-23,GAYA,GAYA JN,5.0
12314,2026-03-23,DHN,DHANBAD JN,0.0
12314,2026-03-23,ASN,ASANSOL JN,16.0
12314,2026-03-23,DGR,DURGAPUR,21.0
12314,2026-03-23,SDAH,SEALDAH,-1.0
12314,2026-03-24,NDLS,NEW DELHI,0.0
12314,2026-03-24,CNB,KANPUR CENTRAL,5.0
12314,2026-03-24,DDU,PT DEEN DAYAL UPADHYAY JN,0.0
12314,2026-03-24,GAYA,GAYA JN,11.0
12314,2026-03-24,DHN,DHANBAD JN,0.0
12314,2026-03-24,ASN,ASANSOL JN,18.0
12314,2026-03-24,DGR,DURGAPUR,25.0
12314,2026-03-24,SDAH,SEALDAH,1.0
12314,2026-03-25,NDLS,NEW DELHI,0.0
12314,2026-03-25,CNB,KANPUR CENTRAL,13.0
12314,2026-03-25,DDU,PT DEEN DAYAL UPADHYAY JN,1.0
12314,2026-03-25,GAYA,GAYA JN,4.0
12314,2026-03-25,DHN,DHANBAD JN,0.0
12314,2026-03-25,ASN,ASANSOL JN,18.0
12314,2026-03-25,DGR,DURGAPUR,23.0
12314,2026-03-25,SDAH,SEALDAH,4.0
12314,2026-03-26,NDLS,NEW DELHI,0.0
12314,2026-03-26,CNB,KANPUR CENTRAL,13.0
12314,2026-03-26,DDU,PT DEEN DAYAL UPADHYAY JN,0.0
12314,2026-03-26,GAYA,GAYA JN,12.0
12314,2026-03-26,DHN,DHANBAD JN,0.0
12314,2026-03-26,ASN,ASANSOL JN,16.0
12314,2026-03-26,DGR,DURGAPUR,25.0
12314,2026-03-26,SDAH,SEALDAH,7.0
12314,2026-03-27,NDLS,NEW DELHI,4.0
12314,2026-03-27,CNB,KANPUR CENTRAL,25.0
12314,2026-03-27,DDU,PT DEEN DAYAL UPADHYAY JN,0.0
12314,2026-03-27,GAYA,GAYA JN,8.0
12314,2026-03-27,DHN,DHANBAD JN,0.0
12314,2026-03-27,ASN,ASANSOL JN,16.0
12314,2026-03-27,DGR,DURGAPUR,33.0
12314,2026-03-27,SDAH,SEALDAH,6.0
12314,2026-03-28,NDLS,NEW DELHI,0.0
12314,2026-03-28,CNB,KANPUR CENTRAL,10.0
12314,2026-03-28,DDU,PT DEEN DAYAL UPADHYAY JN,0.0
12314,2026-03-28,GAYA,GAYA JN,10.0
12314,2026-03-28,DHN,DHANBAD JN,0.0
12314,2026-03-28,ASN,ASANSOL JN,27.0
12314,2026-03-28,DGR,DURGAPUR,33.0
12314,2026-03-28,SDAH,SEALDAH,5.0
12314,2026-03-29,NDLS,NEW DELHI,0.0
12314,2026-03-29,CNB,KANPUR CENTRAL,2.0
12314,2026-03-29,DDU,PT DEEN DAYAL UPADHYAY JN,25.0
12314,2026-03-29,GAYA,GAYA JN,28.0
12314,2026-03-29,DHN,DHANBAD JN,9.0
12314,2026-03-29,ASN,ASANSOL JN,24.0
12314,2026-03-29,DGR,DURGAPUR,30.0
12314,2026-03-29,SDAH,SEALDAH,1.0
12314,2026-03-30,NDLS,NEW DELHI,0.0
12314,2026-03-30,CNB,KANPUR CENTRAL,12.0
12314,2026-03-30,DDU,PT DEEN DAYAL UPADHYAY JN,2.0
12314,2026-03-30,GAYA,GAYA JN,13.0
12314,2026-03-30,DHN,DHANBAD JN,11.0
12314,2026-03-30,ASN,ASANSOL JN,36.0
12314,2026-03-30,DGR,DURGAPUR,41.0
12314,2026-03-30,SDAH,SEALDAH,15.0
12314,2026-03-31,NDLS,NEW DELHI,0.0
12314,2026-03-31,CNB,KANPUR CENTRAL,16.0
12314,2026-03-31,DDU,PT DEEN DAYAL UPADHYAY JN,1.0
12314,2026-03-31,GAYA,GAYA JN,16.0
12314,2026-03-31,DHN,DHANBAD JN,0.0
12314,2026-03-31,ASN,ASANSOL JN,16.0
12314,2026-03-31,DGR,DURGAPUR,23.0
12314,2026-03-31,SDAH,SEALDAH,-8.0
12314,2026-04-01,NDLS,NEW DELHI,1.0
12314,2026-04-01,CNB,KANPUR CENTRAL,10.0
12314,2026-04-01,DDU,PT DEEN DAYAL UPADHYAY JN,0.0
12314,2026-04-01,GAYA,GAYA JN,9.0
12314,2026-04-01,DHN,DHANBAD JN,1.0
12314,2026-04-01,ASN,ASANSOL JN,15.0
12314,2026-04-01,DGR,DURGAPUR,21.0
12314,2026-04-01,SDAH,SEALDAH,-2.0
12314,2026-04-02,NDLS,NEW DELHI,0.0
12314,2026-04-02,CNB,KANPUR CENTRAL,3.0
12314,2026-04-02,DDU,PT DEEN DAYAL UPADHYAY JN,0.0
12314,2026-04-02,GAYA,GAYA JN,15.0
12314,2026-04-02,DHN,DHANBAD JN,4.0
12314,2026-04-02,ASN,ASANSOL JN,24.0
12314,2026-04-02,DGR,DURGAPUR,28.0
12314,2026-04-02,SDAH,SEALDAH,1.0
12314,2026-04-03,NDLS,NEW DELHI,0.0
12314,2026-04-03,CNB,KANPUR CENTRAL,1.0
12314,2026-04-03,DDU,PT DEEN DAYAL UPADHYAY JN,0.0
12314,2026-04-03,GAYA,GAYA JN,13.0
12314,2026-04-03,DHN,DHANBAD JN,2.0
12314,2026-04-03,ASN,ASANSOL JN,17.0
12314,2026-04-03,DGR,DURGAPUR,22.0
12314,2026-04-03,SDAH,SEALDAH,-9.0
12314,2026-04-04,NDLS,NEW DELHI,0.0
12314,2026-04-04,CNB,KANPUR CENTRAL,0.0
12314,2026-04-04,DDU,PT DEEN DAYAL UPADHYAY JN,11.0
12314,2026-04-04,GAYA,GAYA JN,20.0
12314,2026-04-04,DHN,DHANBAD JN,7.0
12314,2026-04-04,ASN,ASANSOL JN,26.0
12314,2026-04-04,DGR,DURGAPUR,36.0
12314,2026-04-04,SDAH,SEALDAH,6.0
12314,2026-04-05,NDLS,NEW DELHI,0.0
12314,2026-04-05,CNB,KANPUR CENTRAL,0.0
12314,2026-04-05,DDU,PT DEEN DAYAL UPADHYAY JN,1.0
12314,2026-04-05,GAYA,GAYA JN,23.0
12314,2026-04-05,DHN,DHANBAD JN,6.0
12314,2026-04-05,ASN,ASANSOL JN,24.0
12314,2026-04-05,DGR,DURGAPUR,30.0
12314,2026-04-05,SDAH,SEALDAH,-1.0
12314,2026-04-06,NDLS,NEW DELHI,0.0
12314,2026-04-06,CNB,KANPUR CENTRAL,5.0
12314,2026-04-06,DDU,PT DEEN DAYAL UPADHYAY JN,8.0
12314,2026-04-06,GAYA,GAYA JN,15.0
12314,2026-04-06,DHN,DHANBAD JN,6.0
12314,2026-04-06,ASN,ASANSOL JN,23.0
12314,2026-04-06,DGR,DURGAPUR,28.0
12314,2026-04-06,SDAH,SEALDAH,0.0
12314,2026-04-07,NDLS,NEW DELHI,4.0
12314,2026-04-07,CNB,KANPUR CENTRAL,1.0
12314,2026-04-07,DDU,PT DEEN DAYAL UPADHYAY JN,3.0
12314,2026-04-07,GAYA,GAYA JN,5.0
12314,2026-04-07,DHN,DHANBAD JN,1.0
12314,2026-04-07,ASN,ASANSOL JN,17.0
12314,2026-04-07,DGR,DURGAPUR,22.0
12314,2026-04-07,SDAH,SEALDAH,2.0
12314,2026-04-08,NDLS,NEW DELHI,2.0
12314,2026-04-08,CNB,KANPUR CENTRAL,1.0
12314,2026-04-08,DDU,PT DEEN DAYAL UPADHYAY JN,0.0
12314,2026-04-08,GAYA,GAYA JN,4.0
12314,2026-04-08,DHN,DHANBAD JN,0.0
12314,2026-04-08,ASN,ASANSOL JN,27.0
12314,2026-04-08,DGR,DURGAPUR,34.0
12314,2026-04-08,SDAH,SEALDAH,9.0
12314,2026-04-09,NDLS,NEW DELHI,0.0
12314,2026-04-09,CNB,KANPUR CENTRAL,5.0
12314,2026-04-09,DDU,PT DEEN DAYAL UPADHYAY JN,0.0
12314,2026-04-09,GAYA,GAYA JN,2.0
12314,2026-04-09,DHN,DHANBAD JN,0.0
12314,2026-04-09,ASN,ASANSOL JN,21.0
12314,2026-04-09,DGR,DURGAPUR,26.0
12314,2026-04-09,SDAH,SEALDAH,-3.0
12314,2026-04-10,NDLS,NEW DELHI,1.0
12314,2026-04-10,CNB,KANPUR CENTRAL,10.0
12314,2026-04-10,DDU,PT DEEN DAYAL UPADHYAY JN,4.0
12314,2026-04-10,GAYA,GAYA JN,4.0
12314,2026-04-10,DHN,DHANBAD JN,10.0
12314,2026-04-10,ASN,ASANSOL JN,28.0
12314,2026-04-10,DGR,DURGAPUR,29.0
12314,2026-04-10,SDAH,SEALDAH,3.0
12314,2026-04-11,NDLS,NEW DELHI,0.0
12314,2026-04-11,CNB,KANPUR CENTRAL,5.0
12314,2026-04-11,DDU,PT DEEN DAYAL UPADHYAY JN,0.0
12314,2026-04-11,GAYA,GAYA JN,6.0
12314,2026-04-11,DHN,DHANBAD JN,0.0
12314,2026-04-11,ASN,ASANSOL JN,18.0
12314,2026-04-11,DGR,DURGAPUR,19.0
12314,2026-04-11,SDAH,SEALDAH,-9.0
12314,2026-04-12,NDLS,NEW DELHI,2.0
12314,2026-04-12,CNB,KANPUR CENTRAL,3.0
12314,2026-04-12,DDU,PT DEEN DAYAL UPADHYAY JN,0.0
12314,2026-04-12,GAYA,GAYA JN,5.0
12314,2026-04-12,DHN,DHANBAD JN,0.0
12314,2026-04-12,ASN,ASANSOL JN,18.0
12314,2026-04-12,DGR,DURGAPUR,22.0
12314,2026-04-12,SDAH,SEALDAH,10.0
12314,2026-04-13,NDLS,NEW DELHI,0.0
12314,2026-04-13,CNB,KANPUR CENTRAL,1.0
12314,2026-04-13,DDU,PT DEEN DAYAL UPADHYAY JN,0.0
12314,2026-04-13,GAYA,GAYA JN,10.0
12314,2026-04-13,DHN,DHANBAD JN,1.0
12314,2026-04-13,ASN,ASANSOL JN,18.0
12314,2026-04-13,DGR,DURGAPUR,21.0
12314,2026-04-13,SDAH,SEALDAH,-6.0
12314,2026-04-14,NDLS,NEW DELHI,1.0
12314,2026-04-14,CNB,KANPUR CENTRAL,15.0
12314,2026-04-14,DDU,PT DEEN DAYAL UPADHYAY JN,0.0
12314,2026-04-14,GAYA,GAYA JN,10.0
12314,2026-04-14,DHN,DHANBAD JN,0.0
12314,2026-04-14,ASN,ASANSOL JN,14.0
12314,2026-04-14,DGR,DURGAPUR,16.0
12314,2026-04-14,SDAH,SEALDAH,9.0
12314,2026-04-15,NDLS,NEW DELHI,0.0
12314,2026-04-15,CNB,KANPUR CENTRAL,17.0
12314,2026-04-15,DDU,PT DEEN DAYAL UPADHYAY JN,1.0
12314,2026-04-15,GAYA,GAYA JN,2.0
12314,2026-04-15,DHN,DHANBAD JN,0.0
12314,2026-04-15,ASN,ASANSOL JN,33.0
12314,2026-04-15,DGR,DURGAPUR,35.0
12314,2026-04-15,SDAH,SEALDAH,5.0
12314,2026-04-16,NDLS,NEW DELHI,0.0
12314,2026-04-16,CNB,KANPUR CENTRAL,7.0
12314,2026-04-16,DDU,PT DEEN DAYAL UPADHYAY JN,5.0
12314,2026-04-16,GAYA,GAYA JN,11.0
12314,2026-04-16,DHN,DHANBAD JN,0.0
12314,2026-04-16,ASN,ASANSOL JN,16.0
12314,2026-04-16,DGR,DURGAPUR,18.0
12314,2026-04-16,SDAH,SEALDAH,-7.0
12314,2026-04-17,NDLS,NEW DELHI,93.0
12314,2026-04-17,CNB,KANPUR CENTRAL,129.0
12314,2026-04-17,DDU,PT DEEN DAYAL UPADHYAY JN,110.0
12314,2026-04-17,GAYA,GAYA JN,134.0
12314,2026-04-17,DHN,DHANBAD JN,116.0
12314,2026-04-17,ASN,ASANSOL JN,142.0
12314,2026-04-17,DGR,DURGAPUR,145.0
12314,2026-04-17,SDAH,SEALDAH,131.0
12314,2026-04-18,NDLS,NEW DELHI,0.0
12314,2026-04-18,CNB,KANPUR CENTRAL,27.0
12314,2026-04-18,DDU,PT DEEN DAYAL UPADHYAY JN,1.0
12314,2026-04-18,GAYA,GAYA JN,4.0
12314,2026-04-18,DHN,DHANBAD JN,1.0
12314,2026-04-18,ASN,ASANSOL JN,24.0
12314,2026-04-18,DGR,DURGAPUR,25.0
12314,2026-04-18,SDAH,SEALDAH,1.0
12314,2026-04-19,NDLS,NEW DELHI,29.0
12314,2026-04-19,CNB,KANPUR CENTRAL,57.0
12314,2026-04-19,DDU,PT DEEN DAYAL UPADHYAY JN,40.0
12314,2026-04-19,GAYA,GAYA JN,47.0
12314,2026-04-19,DHN,DHANBAD JN,36.0
12314,2026-04-19,ASN,ASANSOL JN,54.0
12314,2026-04-19,DGR,DURGAPUR,56.0
12314,2026-04-19,SDAH,SEALDAH,21.0
12314,2026-04-20,NDLS,NEW DELHI,1.0
12314,2026-04-20,CNB,KANPUR CENTRAL,30.0
12314,2026-04-20,DDU,PT DEEN DAYAL UPADHYAY JN,8.0
12314,2026-04-20,GAYA,GAYA JN,44.0
12314,2026-04-20,DHN,DHANBAD JN,27.0
12314,2026-04-20,ASN,ASANSOL JN,49.0
12314,2026-04-20,DGR,DURGAPUR,53.0
12314,2026-04-20,SDAH,SEALDAH,26.0
12314,2026-04-21,NDLS,NEW DELHI,1.0
12314,2026-04-21,CNB,KANPUR CENTRAL,11.0
12314,2026-04-21,DDU,PT DEEN DAYAL UPADHYAY JN,0.0
12314,2026-04-21,GAYA,GAYA JN,21.0
12314,2026-04-21,DHN,DHANBAD JN,13.0
12314,2026-04-21,ASN,ASANSOL JN,30.0
12314,2026-04-21,DGR,DURGAPUR,34.0
12314,2026-04-21,SDAH,SEALDAH,14.0
12314,2026-04-22,NDLS,NEW DELHI,1.0
12314,2026-04-22,CNB,KANPUR CENTRAL,13.0
12314,2026-04-22,DDU,PT DEEN DAYAL UPADHYAY JN,16.0
12314,2026-04-22,GAYA,GAYA JN,16.0
12314,2026-04-22,DHN,DHANBAD JN,0.0
12314,2026-04-22,ASN,ASANSOL JN,19.0
12314,2026-04-22,DGR,DURGAPUR,22.0
12314,2026-04-22,SDAH,SEALDAH,-2.0
12314,2026-04-23,NDLS,NEW DELHI,5.0
12314,2026-04-23,CNB,KANPUR CENTRAL,20.0
12314,2026-04-23,DDU,PT DEEN DAYAL UPADHYAY JN,0.0
12314,2026-04-23,GAYA,GAYA JN,10.0
12314,2026-04-23,DHN,DHANBAD JN,1.0
12314,2026-04-23,ASN,ASANSOL JN,27.0
12314,2026-04-23,DGR,DURGAPUR,29.0
12314,2026-04-23,SDAH,SEALDAH,-3.0
12314,2026-04-24,NDLS,NEW DELHI,0.0
12314,2026-04-24,CNB,KANPUR CENTRAL,17.0
12314,2026-04-24,DDU,PT DEEN DAYAL UPADHYAY JN,3.0
12314,2026-04-24,GAYA,GAYA JN,8.0
12314,2026-04-24,DHN,DHANBAD JN,2.0
12314,2026-04-24,ASN,ASANSOL JN,23.0
12314,2026-04-24,DGR,DURGAPUR,24.0
12314,2026-04-24,SDAH,SEALDAH,-5.0
12314,2026-04-25,NDLS,NEW DELHI,1.0
12314,2026-04-25,CNB,KANPUR CENTRAL,20.0
12314,2026-04-25,DDU,PT DEEN DAYAL UPADHYAY JN,9.0
12314,2026-04-25,GAYA,GAYA JN,13.0
12314,2026-04-25,DHN,DHANBAD JN,9.0
12314,2026-04-25,ASN,ASANSOL JN,31.0
12314,2026-04-25,DGR,DURGAPUR,33.0
12314,2026-04-25,SDAH,SEALDAH,3.0
12314,2026-04-26,NDLS,NEW DELHI,0.0
12314,2026-04-26,CNB,KANPUR CENTRAL,18.0
12314,2026-04-26,DDU,PT DEEN DAYAL UPADHYAY JN,0.0
12314,2026-04-26,GAYA,GAYA JN,14.0
12314,2026-04-26,DHN,DHANBAD JN,0.0
12314,2026-04-26,ASN,ASANSOL JN,30.0
12314,2026-04-26,DGR,DURGAPUR,32.0
12314,2026-04-26,SDAH,SEALDAH,6.0
12314,2026-04-27,NDLS,NEW DELHI,1.0
12314,2026-04-27,CNB,KANPUR CENTRAL,31.0
12314,2026-04-27,DDU,PT DEEN DAYAL UPADHYAY JN,17.0
12314,2026-04-27,GAYA,GAYA JN,27.0
12314,2026-04-27,DHN,DHANBAD JN,21.0
12314,2026-04-27,ASN,ASANSOL JN,39.0
12314,2026-04-27,DGR,DURGAPUR,46.0
12314,2026-04-27,SDAH,SEALDAH,6.0
12314,2026-04-28,NDLS,NEW DELHI,0.0
12314,2026-04-28,CNB,KANPUR CENTRAL,15.0
12314,2026-04-28,DDU,PT DEEN DAYAL UPADHYAY JN,2.0
12314,2026-04-28,GAYA,GAYA JN,24.0
12314,2026-04-28,DHN,DHANBAD JN,12.0
12314,2026-04-28,ASN,ASANSOL JN,33.0
12314,2026-04-28,DGR,DURGAPUR,37.0
12314,2026-04-28,SDAH,SEALDAH,8.0
12314,2026-04-29,NDLS,NEW DELHI,8.0
12314,2026-04-29,CNB,KANPUR CENTRAL,21.0
12314,2026-04-29,DDU,PT DEEN DAYAL UPADHYAY JN,3.0
12314,2026-04-29,GAYA,GAYA JN,3.0
12314,2026-04-29,DHN,DHANBAD JN,0.0
12314,2026-04-29,ASN,ASANSOL JN,18.0
12314,2026-04-29,DGR,DURGAPUR,21.0
12314,2026-04-29,SDAH,SEALDAH,-5.0
12314,2026-04-30,NDLS,NEW DELHI,8.0
12314,2026-04-30,CNB,KANPUR CENTRAL,26.0
12314,2026-04-30,DDU,PT DEEN DAYAL UPADHYAY JN,19.0
12314,2026-04-30,GAYA,GAYA JN,89.0
12314,2026-04-30,DHN,DHANBAD JN,86.0
12314,2026-04-30,ASN,ASANSOL JN,104.0
12314,2026-04-30,DGR,DURGAPUR,106.0
12314,2026-04-30,SDAH,SEALDAH,70.0
12314,2026-05-01,NDLS,NEW DELHI,0.0
12314,2026-05-01,CNB,KANPUR CENTRAL,12.0
12314,2026-05-01,DDU,PT DEEN DAYAL UPADHYAY JN,7.0
12314,2026-05-01,GAYA,GAYA JN,18.0
12314,2026-05-01,DHN,DHANBAD JN,6.0
12314,2026-05-01,ASN,ASANSOL JN,24.0
12314,2026-05-01,DGR,DURGAPUR,26.0
12314,2026-05-01,SDAH,SEALDAH,8.0
12314,2026-05-02,NDLS,NEW DELHI,0.0
12314,2026-05-02,CNB,KANPUR CENTRAL,14.0
12314,2026-05-02,DDU,PT DEEN DAYAL UPADHYAY JN,4.0
12314,2026-05-02,GAYA,GAYA JN,13.0
12314,2026-05-02,DHN,DHANBAD JN,6.0
12314,2026-05-02,ASN,ASANSOL JN,22.0
12314,2026-05-02,DGR,DURGAPUR,25.0
12314,2026-05-02,SDAH,SEALDAH,-4.0
12314,2026-05-03,NDLS,NEW DELHI,0.0
12314,2026-05-03,CNB,KANPUR CENTRAL,14.0
12314,2026-05-03,DDU,PT DEEN DAYAL UPADHYAY JN,0.0
12314,2026-05-03,GAYA,GAYA JN,14.0
12314,2026-05-03,DHN,DHANBAD JN,8.0
12314,2026-05-03,ASN,ASANSOL JN,23.0
12314,2026-05-03,DGR,DURGAPUR,25.0
12314,2026-05-03,SDAH,SEALDAH,-6.0
12314,2026-05-04,NDLS,NEW DELHI,0.0
12314,2026-05-04,CNB,KANPUR CENTRAL,11.0
12314,2026-05-04,DDU,PT DEEN DAYAL UPADHYAY JN,32.0
12314,2026-05-04,GAYA,GAYA JN,56.0
12314,2026-05-04,DHN,DHANBAD JN,44.0
12314,2026-05-04,ASN,ASANSOL JN,60.0
12314,2026-05-04,DGR,DURGAPUR,64.0
12314,2026-05-04,SDAH,SEALDAH,25.0
12314,2026-05-05,NDLS,NEW DELHI,0.0
12314,2026-05-05,CNB,KANPUR CENTRAL,1.0
12314,2026-05-05,DDU,PT DEEN DAYAL UPADHYAY JN,7.0
12314,2026-05-05,GAYA,GAYA JN,14.0
12314,2026-05-05,DHN,DHANBAD JN,13.0
12314,2026-05-05,ASN,ASANSOL JN,30.0
12314,2026-05-05,DGR,DURGAPUR,33.0
12314,2026-05-05,SDAH,SEALDAH,1.0
12314,2026-05-06,NDLS,NEW DELHI,0.0
12314,2026-05-06,CNB,KANPUR CENTRAL,15.0
12314,2026-05-06,DDU,PT DEEN DAYAL UPADHYAY JN,5.0
12314,2026-05-06,GAYA,GAYA JN,9.0
12314,2026-05-06,DHN,DHANBAD JN,3.0
12314,2026-05-06,ASN,ASANSOL JN,18.0
12314,2026-05-06,DGR,DURGAPUR,20.0
12314,2026-05-06,SDAH,SEALDAH,-2.0
12314,2026-05-07,NDLS,NEW DELHI,1.0
